kind	letter	sup	num	dc	half	component	hip	hr	hd	source
flamsteed			56	Leo			53449	4267	94705	nec
flamsteed			58	Leo			53807	4291	95345	nec
flamsteed			59	Leo			53824	4294	95382	nec
flamsteed			60	Leo			53954	4300	95608	nec
flamsteed			61	Leo			53907	4299	95578	nec
flamsteed			62	Leo			54049	4306	95849	nec
flamsteed			64	Leo			54388	4322	96528	nec
flamsteed			67	Leo			54487	4332	96738	nec
flamsteed			69	Leo			54849	4356	97585	nec
flamsteed			72	Leo			54951	4362	97778	nec
flamsteed			73	Leo			55016	4365	97907	nec
flamsteed			75	Leo			55137	4371	98118	nec
flamsteed			76	Leo			55249	4381	98366	nec
flamsteed			79	Leo			55650	4400	99055	nec
flamsteed			80	Leo			55791	4410	99329	nec
flamsteed			81	Leo			55765	4408	99285	nec
flamsteed			83	Leo			55846	4414	99491	nec
flamsteed			83	Leo		A	55846	4414	99491	nec
flamsteed			85	Leo			56080	4426	99902	nec
flamsteed			86	Leo			56146	4433	100006	nec
flamsteed			87	Leo			56127	4432	99998	nec
flamsteed			90	Leo			56473	4456	100600	nec
flamsteed			90	Leo		A	56473	4456	100600	nec
flamsteed			92	Leo			56975	4495	101484	nec
flamsteed			93	Leo			57565	4527	102509	nec
flamsteed			95	Leo			58159	4564	103578	nec
flamsteed			1	Lep			23474	1634	32503	nec
flamsteed			8	Lep			25202	1783	35337	nec
flamsteed			10	Lep			25853	1849	36473	nec
flamsteed			12	Lep			26865	1968	38090	nec
flamsteed			17	Lep			28816	2148	41511	nec
flamsteed			19	Lep			29048	2168	42042	nec
flamsteed			2	Lib			70336	5383	126035	nec
flamsteed			4	Lib			71974	5484	129433	nec
flamsteed			5	Lib			72194	5503	129978	nec
flamsteed			10	Lib			72702		131027	nec
flamsteed			11	Lib			72631	5535	130952	nec
flamsteed			12	Lib			72929	5548	131430	nec
flamsteed			16	Lib			73165	5570	132052	nec
flamsteed			18	Lib			73310	5582	132345	nec
flamsteed			22	Lib			73953		133800	nec
flamsteed			23	Lib			74500	5657	134987	nec
flamsteed			26	Lib			74600	5662	135230	nec
flamsteed			28	Lib			75110	5701	136366	nec
flamsteed			30	Lib			75294		136801	nec
flamsteed			36	Lib			76259	5775	138688	nec
flamsteed			37	Lib			76219	5777	138716	nec
flamsteed			41	Lib			76628	5814	139446	nec
flamsteed			42	Lib			76742	5824	139663	nec
flamsteed			47	Lib			77939	5915	142378	nec
flamsteed			47	Lib		A	77939	5915	142378	nec
flamsteed			48	Lib			78207	5941	142983	nec
flamsteed			49	Lib			78400	5954	143333	nec
flamsteed			50	Lib			78436	5959	143459	nec
flamsteed			1	Lup			74604	5660	135153	nec
flamsteed			2	Lup			74857	5686	135758	nec
flamsteed			1	Lyn			29919	2215	42973	nec
flamsteed			2	Lyn			30060	2238	43378	nec
flamsteed			4	Lyn			30272	2257	43812	nec
flamsteed			4	Lyn		A	30272	2257	43812	nec
flamsteed			5	Lyn			30679	2293	44708	nec
flamsteed			6	Lyn			31039	2331	45410	nec
flamsteed			7	Lyn			31359	2376	46101	nec
flamsteed			11	Lyn			31665	2402	46590	nec
flamsteed			12	Lyn		A	32438	2470	48250	nec
flamsteed			12	Lyn		B	32438	2470	48250	nec
flamsteed			13	Lyn			32489	2477	48432	nec
flamsteed			14	Lyn		A	33048	2520	49618	nec
flamsteed			15	Lyn			33449	2560	50522	nec
flamsteed			19	Lyn			35785	2784	57103	nec
flamsteed			21	Lyn			36145	2818	58142	nec
flamsteed			22	Lyn			36439	2849	58855	nec
flamsteed			23	Lyn			37406	2929	61106	nec
flamsteed			24	Lyn			37609	2946	61497	nec
flamsteed			25	Lyn			38623	3065	64106	nec
flamsteed			26	Lyn			38639	3066	64144	nec
flamsteed			27	Lyn			39847	3173	67006	nec
flamsteed			28	Lyn			39722	3167	66824	nec
flamsteed			29	Lyn			40646	3235	68930	nec
flamsteed			30	Lyn			40875	3254	69548	nec
flamsteed			32	Lyn			41975	3365	72291	nec
flamsteed			33	Lyn			42090	3377	72524	nec
flamsteed			34	Lyn			42604	3422	73593	nec
flamsteed			35	Lyn			43531	3508	75506	nec
flamsteed			36	Lyn			45290	3652	79158	nec
flamsteed			37	Lyn			45836	3697	80290	nec
flamsteed			38	Lyn			45688	3690	80081	nec
flamsteed			38	Lyn		B	45688	3690	80081	nec
flamsteed			42	Lyn			47300	3829	83287	nec
flamsteed			43	Lyn			47570	3851	83805	nec
flamsteed			44	Lyn			47965	3870	84335	nec
flamsteed			16	Lyr			93408	7215	177196	nec
flamsteed			17	Lyr			93917	7261	178449	nec
flamsteed			19	Lyr			94311	7283	179527	nec
flamsteed			1	Mon			28321	2107	40535	nec
flamsteed			2	Mon			28325	2108	40536	nec
flamsteed			3	Mon			28574	2128	40967	nec
flamsteed			7	Mon			30073	2273	44112	nec
flamsteed			10	Mon			30772	2344	45546	nec
flamsteed			12	Mon			31159	2382	46241	nec
flamsteed			13	Mon			31216	2385	46300	nec
flamsteed			14	Mon			31385	2404	46642	nec
flamsteed			16	Mon			32463	2494	48977	nec
flamsteed			17	Mon			32533	2503	49161	nec
flamsteed			18	Mon			32578	2506	49293	nec
flamsteed			19	Mon			33971	2648	52918	nec
flamsteed			20	Mon			34622	2701	54810	nec
flamsteed			21	Mon			34724	2707	55057	nec
flamsteed			24	Mon			35080	2744	56003	nec
flamsteed			25	Mon			37088	2927	61064	nec
flamsteed			27	Mon			39079	3122	65695	nec
flamsteed			28	Mon			39211	3141	65953	nec
flamsteed			30	Mon			41307	3314	71155	nec
flamsteed			31	Mon			42835	3459	74395	nec
flamsteed			12	Oph			81300	6171	149661	nec
flamsteed			14	Oph			81734	6205	150557	nec
flamsteed			16	Oph			82037	6224	151133	nec
flamsteed			19	Oph			82162	6232	151431	nec
flamsteed			20	Oph			82369	6243	151769	nec
flamsteed			21	Oph			82480	6255	152127	nec
flamsteed			23	Oph			82730	6280	152601	nec
flamsteed			24	Oph		A	82925	6291	152849	nec
flamsteed			24	Oph		B	82925	6291	152849	nec
flamsteed			26	Oph			83196	6310	153363	nec
flamsteed			29	Oph			83331	6321	153727	nec
flamsteed			30	Oph			83262	6318	153687	nec
flamsteed			32	Oph			83430	6337	154143	nec
flamsteed			33	Oph			83478	6341	154228	nec
flamsteed			34	Oph			83504	6342	154278	nec
flamsteed			36	Oph		A	84405	6402	155886	nec
flamsteed			36	Oph		B	84405	6401	155885	nec
flamsteed			36	Oph		C	84478		156026	nec
flamsteed			37	Oph			84177	6393	155644	nec
flamsteed			41	Oph		A	84514	6415	156266	nec
flamsteed			43	Oph			85084	6459	157236	nec
flamsteed			44	Oph			85340	6486	157792	nec
flamsteed			45	Oph			85423	6492	157919	nec
flamsteed			47	Oph			85397	6496	157968	nec
flamsteed			51	Oph			85755	6519	158643	nec
flamsteed			52	Oph			86060	6545	159376	nec
flamsteed			53	Oph			85998	6548	159480	nec
flamsteed			58	Oph			86736	6595	160915	nec
flamsteed			61	Oph			86831	6609	161270	nec
flamsteed			63	Oph			87706	6672	162978	nec
flamsteed			66	Oph			88149	6712	164284	nec
flamsteed			67	Oph			88192	6714	164353	nec
flamsteed			68	Oph			88290	6723	164577	nec
flamsteed			70	Oph			88601	6752	165341	nec
flamsteed			70	Oph		A			165341	nec
flamsteed			70	Oph		B	88601	6752	165341	nec
flamsteed			71	Oph			88765	6770	165760	nec
flamsteed			72	Oph			88771	6771	165777	nec
flamsteed			73	Oph		A	88964	6795	166233	nec
flamsteed			74	Oph			89918	6866	168656	nec
flamsteed			5	Ori			22730	1562	31139	nec
flamsteed			6	Ori			22833	1569	31283	nec
flamsteed			11	Ori			23607	1638	32549	nec
flamsteed			15	Ori			24010	1676	33276	nec
flamsteed			16	Ori			23983	1672	33254	nec
flamsteed			18	Ori			24555	1718	34203	nec
flamsteed			21	Ori			24817	1746	34658	nec
flamsteed			22	Ori			25044	1765	35039	nec
flamsteed			23	Ori			25142	1770	35149	nec
flamsteed			27	Ori			25282	1787	35410	nec
flamsteed			29	Ori			25247	1784	35369	nec
flamsteed			31	Ori			25737	1834	36167	nec
flamsteed			32	Ori			25813	1839	36267	nec
flamsteed			32	Ori		A	25813	1839	36267	nec
flamsteed			32	Ori		B	25813	1839	36267	nec
flamsteed			33	Ori			25861	1842	36351	nec
flamsteed			35	Ori			26093	1864	36653	nec
flamsteed			38	Ori			26126	1872	36777	nec
flamsteed			42	Ori			26237	1892	37018	nec
flamsteed			45	Ori			26268	1901	37077	nec
flamsteed			49	Ori			26563	1937	37507	nec
flamsteed			51	Ori			26885	1963	37984	nec
flamsteed			52	Ori		A	27386	1999	38710	nec
flamsteed			52	Ori		B	27386	1999	38710	nec
flamsteed			55	Ori			27658	2031	39291	nec
flamsteed			56	Ori			27750	2037	39400	nec
flamsteed			57	Ori			27965	2052	39698	nec
flamsteed			59	Ori			28271	2100	40372	nec
flamsteed			60	Ori			28296	2103	40446	nec
flamsteed			63	Ori			28812	2144	41361	nec
flamsteed			64	Ori			28691	2130	41040	nec
flamsteed			66	Ori			28814	2145	41380	nec
flamsteed			68	Ori			29433	2193	42509	nec
flamsteed			69	Ori			29434	2198	42545	nec
flamsteed			72	Ori			29704	2223	43153	nec
flamsteed			73	Ori			29736	2229	43247	nec
flamsteed			75	Ori			29850	2247	43525	nec
flamsteed			77	Ori			30717	2334	45416	nec
flamsteed			78	Ori			30720	2335	45433	nec
flamsteed			1	Peg			105502	8173	203504	nec
flamsteed			2	Peg			106140	8225	204724	nec
flamsteed			3	Peg			106783	8265	205811	nec
flamsteed			4	Peg			106856	8270	205924	nec
flamsteed			5	Peg			106787	8267	205852	nec
flamsteed			7	Peg			107151	8289	206487	nec
flamsteed			9	Peg			107348	8313	206859	nec
flamsteed			11	Peg			107575	8328	207203	nec
flamsteed			12	Peg			107472	8321	207089	nec
flamsteed			13	Peg			107788	8344	207652	nec
flamsteed			14	Peg			107763	8343	207650	nec
flamsteed			15	Peg			107975	8354	207978	nec
flamsteed			16	Peg			108022	8356	208057	nec
flamsteed			17	Peg			108339	8373	208565	nec
flamsteed			18	Peg			108612	8385	209008	nec
flamsteed			19	Peg			108699	8393	209167	nec
flamsteed			20	Peg			108693	8392	209166	nec
flamsteed			21	Peg			108875	8404	209459	nec
flamsteed			23	Peg			109056	8419	209833	nec
flamsteed			25	Peg			109240	8438	210129	nec
flamsteed			28	Peg			109458	8459	210516	nec
flamsteed			30	Peg			110298	8513	211924	nec
flamsteed			31	Peg			110386	8520	212076	nec
flamsteed			32	Peg			110371	8522	212097	nec
flamsteed			34	Peg			110785	8548	212754	nec
flamsteed			35	Peg			110882	8551	212943	nec
flamsteed			36	Peg			110986	8562	213119	nec
flamsteed			37	Peg		A	111062	8566	213235	nec
flamsteed			38	Peg			111068	8574	213323	nec
flamsteed			39	Peg			111278	8586	213617	nec
flamsteed			40	Peg			111810	8618	214567	nec
flamsteed			41	Peg			111884	8624	214698	nec
flamsteed			45	Peg			112358	8660	215510	nec
flamsteed			52	Peg		A	113503	8739	217232	nec
flamsteed			55	Peg			114144	8795	218329	nec
flamsteed			56	Peg			114155	8796	218356	nec
flamsteed			57	Peg			114347	8815	218634	nec
flamsteed			58	Peg			114389	8821	218700	nec
flamsteed			59	Peg			114520	8826	218918	nec
flamsteed			63	Peg			115271	8882	220088	nec
flamsteed			64	Peg			115355	8887	220222	nec
flamsteed			65	Peg			115407	8891	220318	nec
flamsteed			66	Peg			115444	8893	220363	nec
flamsteed			67	Peg			115591	8903	220599	nec
flamsteed			69	Peg			115806	8915	220933	nec
flamsteed			70	Peg			115919	8923	221115	nec
flamsteed			71	Peg			116264	8940	221615	nec
flamsteed			72	Peg			116310	8943	221673	nec
flamsteed			72	Peg		A	116310	8943	221673	nec
flamsteed			72	Peg		B	116310	8943	221673	nec
flamsteed			73	Peg			116355	8948	221758	nec
flamsteed			74	Peg			116592	8960	222098	nec
flamsteed			75	Peg			116611	8963	222133	nec
flamsteed			76	Peg			116972		222683	nec
flamsteed			77	Peg			117020	8991	222764	nec
flamsteed			78	Peg			117073	8997	222842	nec
flamsteed			79	Peg			117500	9025	223461	nec
flamsteed			80	Peg			117628	9030	223637	nec
flamsteed			82	Peg			117730	9039	223781	nec
flamsteed			85	Peg			171	9088	224930	nec
flamsteed			86	Peg			476	4	87	nec
flamsteed			87	Peg			729	22	448	nec
flamsteed			1	Per			8704	533	11241	nec
flamsteed			2	Per			8714	536	11291	nec
flamsteed			3	Per			9222	568	11949	nec
flamsteed			4	Per			9505	590	12303	nec
flamsteed			5	Per			10227	627	13267	nec
flamsteed			7	Per			10729	662	13994	nec
flamsteed			8	Per			10718	661	13982	nec
flamsteed			9	Per			11060	685	14489	nec
flamsteed			10	Per			11279	696	14818	nec
flamsteed			11	Per			12692	785	16727	nec
flamsteed			12	Per			12623	788	16739	nec
flamsteed			14	Per			12768	800	16901	nec
flamsteed			17	Per			13328	843	17709	nec
flamsteed			20	Per			13490	855	17904	nec
flamsteed			21	Per			13775	873	18296	nec
flamsteed			24	Per			13905	882	18449	nec
flamsteed			29	Per			15404	987	20365	nec
flamsteed			30	Per			15338	982	20315	nec
flamsteed			31	Per			15444	989	20418	nec
flamsteed			32	Per			15648	1002	20677	nec
flamsteed			34	Per			16244	1044	21428	nec
flamsteed			36	Per			16499	1069	21770	nec
flamsteed			40	Per			17313	1123	22951	nec
flamsteed			42	Per			17886	1177	23848	nec
flamsteed			48	Per			19343	1273	25940	nec
flamsteed			52	Per			19811	1306	26673	nec
flamsteed			53	Per			20354	1350	27396	nec
flamsteed			54	Per			20252	1343	27348	nec
flamsteed			55	Per			20579	1377	27777	nec
flamsteed			56	Per			20591	1379	27786	nec
flamsteed			57	Per			21242	1434	28704	nec
flamsteed			58	Per			21476	1454	29094	nec
flamsteed			59	Per			21928	1494	29722	nec
flamsteed			2	PsA			104174	8076	200763	nec
flamsteed			3	PsA			104750	8110	201901	nec
flamsteed			6	PsA			106340	8230	204854	nec
flamsteed			7	PsA			106703	8256	205529	nec
flamsteed			8	PsA			106654	8253	205471	nec
flamsteed			13	PsA			108952	8405	209476	nec
flamsteed			19	PsA			112102	8637	214966	nec
flamsteed			21	PsA			112862	8693	216210	nec
flamsteed			1	Psc			113167	8715	216701	nec
flamsteed			2	Psc			113521	8742	217264	nec
flamsteed			3	Psc			113610	8750	217428	nec
flamsteed			5	Psc			114273	8807	218527	nec
flamsteed			7	Psc			115227	8878	220009	nec
flamsteed			9	Psc			115768	8912	220858	nec
flamsteed			13	Psc			116146	8934	221409	nec
flamsteed			14	Psc			116323	8944	221675	nec
flamsteed			15	Psc			116422		221833	nec
flamsteed			16	Psc			116495	8954	221950	nec
flamsteed			19	Psc			117245	9004	223075	nec
flamsteed			20	Psc			117375	9012	223252	nec
flamsteed			21	Psc			117491	9022	223438	nec
flamsteed			22	Psc			117683	9033	223719	nec
flamsteed			23	Psc			117710	9035	223755	nec
flamsteed			24	Psc			117761	9041	223825	nec
flamsteed			25	Psc			117774	9042	223855	nec
flamsteed			26	Psc			117927	9048	224103	nec
flamsteed			27	Psc			118209	9067	224533	nec
flamsteed			29	Psc			145	9087	224926	nec
flamsteed			30	Psc			154	9089	224935	nec
flamsteed			31	Psc			186	9092	224995	nec
flamsteed			32	Psc			194	9093	225003	nec
flamsteed			33	Psc			443	3	28	nec
flamsteed			34	Psc			813	26	560	nec
flamsteed			35	Psc			1196	50	1061	nec
flamsteed			36	Psc			1319	59	1227	nec
flamsteed			41	Psc			1645	80	1635	nec
flamsteed			42	Psc			1772	86	1796	nec
flamsteed			43	Psc			1948		2035	nec
flamsteed			44	Psc			2006	97	2114	nec
flamsteed			46	Psc			2213		2410	nec
flamsteed			47	Psc			2219	103	2411	nec
flamsteed			48	Psc			2224	106	2436	nec
flamsteed			51	Psc			2548	132	2913	nec
flamsteed			52	Psc			2568	131	2910	nec
flamsteed			53	Psc			2903	155	3379	nec
flamsteed			54	Psc			3093	166	3651	nec
flamsteed			55	Psc			3138	167	3690	nec
flamsteed			57	Psc			3632	211	4408	nec
flamsteed			58	Psc			3675	213	4482	nec
flamsteed			59	Psc			3685	214	4490	nec
flamsteed			60	Psc			3697	216	4526	nec
flamsteed			62	Psc			3760	221	4627	nec
flamsteed			65	Psc		A	3885	231	4758	nec
flamsteed			65	Psc		B	3885	230	4757	nec
flamsteed			66	Psc			4267	254	5267	nec
flamsteed			66	Psc		A	4267	254	5267	nec
flamsteed			67	Psc			4366	262	5382	nec
flamsteed			68	Psc			4510	274	5575	nec
flamsteed			72	Psc			5081	308	6397	nec
flamsteed			73	Psc			5074	307	6386	nec
flamsteed			75	Psc			5204	319	6557	nec
flamsteed			76	Psc			5175		6476	nec
flamsteed			80	Psc			5346	330	6763	nec
flamsteed			82	Psc			5544	349	7034	nec
flamsteed			87	Psc			5778	364	7374	nec
flamsteed			88	Psc			5824	367	7446	nec
flamsteed			89	Psc			6061	378	7804	nec
flamsteed			91	Psc			6315	389	8126	nec
flamsteed			94	Psc			6732	414	8763	nec
flamsteed			97	Psc			6981	432	9100	nec
flamsteed			101	Psc			7436	455	9766	nec
flamsteed			105	Psc			7740	475	10164	nec
flamsteed			107	Psc			7981	493	10476	nec
flamsteed			109	Psc			8159	508	10697	nec
flamsteed			1	Pup			37648	2993	62576	nec
flamsteed			2	Pup		A	37843	3010	62864	nec
flamsteed			3	Pup			37677	2996	62623	nec
flamsteed			4	Pup			37891	3015	62952	nec
flamsteed			5	Pup		A	38048	3029	63336	nec
flamsteed			6	Pup			38211	3044	63697	nec
flamsteed			8	Pup			38372	3063	64077	nec
flamsteed			9	Pup		A	38382	3064	64096	nec
flamsteed			9	Pup		B	38382	3064	64096	nec
flamsteed			10	Pup			38427	3073	64238	nec
flamsteed			11	Pup			38835	3102	65228	nec
flamsteed			12	Pup			39023	3123	65699	nec
flamsteed			14	Pup			39524	3168	66834	nec
flamsteed			16	Pup			39906	3192	67797	nec
flamsteed			18	Pup			40035	3202	68146	nec
flamsteed			19	Pup			40084	3211	68290	nec
flamsteed			20	Pup			40259	3229	68752	nec
flamsteed			21	Pup			40604	3257	69665	nec
flamsteed			22	Pup			41067	3289	70673	nec
flamsteed			212	Pup		A	38423	3079	64379	nec
flamsteed			1	Sco			77635	5885	141637	nec
flamsteed			2	Sco			77840	5904	142114	nec
flamsteed			2	Sco		A	77840	5904	142114	nec
flamsteed			3	Sco			77909	5912	142301	nec
flamsteed			4	Sco			77984	5917	142445	nec
flamsteed			11	Sco			79005	6002	144708	nec
flamsteed			12	Sco		A	79399		145483	nec
flamsteed			13	Sco			79404	6028	145482	nec
flamsteed			16	Sco			79387	6033	145607	nec
flamsteed			18	Sco			79672	6060	146233	nec
flamsteed			22	Sco			80815	6141	148605	nec
flamsteed			24	Sco			81724	6196	150416	nec
flamsteed			27	Sco			82960	6288	152820	nec
flamsteed			28	Sco			83684	6350	154418	nec
flamsteed			32	Sco			84947		156992	nec
flamsteed			33	Sco			85242	6474	157588	nec
flamsteed			1	Ser			73193	5573	132132	nec
flamsteed			2	Ser			73536	5594	132933	nec
flamsteed			2	Ser		A	73536	5594	132933	nec
flamsteed			3	Ser			74649	5675	135482	nec
flamsteed			4	Ser			74689	5679	135559	nec
flamsteed			6	Ser			75119	5710	136514	nec
flamsteed			7	Ser			75230	5717	136831	nec
flamsteed			8	Ser			75342	5721	137006	nec
flamsteed			10	Ser			75761	5746	137898	nec
flamsteed			16	Ser			76425	5802	139195	nec
flamsteed			30	Ser			77464	5875	141378	nec
flamsteed			39	Ser			77801	5911	142267	nec
flamsteed			40	Ser			77910	5919	142500	nec
flamsteed			43	Ser			78685	5976	144046	nec
flamsteed			45	Ser			79007	6004	144874	nec
flamsteed			47	Ser			79072	6010	145002	nec
flamsteed			48	Ser			79332	6035	145647	nec
flamsteed			61	Ser			90844	6957	170920	nec
flamsteed			62	Ser			92872	7135	175515	nec
flamsteed			64	Ser			93051	7158	175869	nec
flamsteed			2	Sex			47310	3834	83425	nec
flamsteed			6	Sex			48341	3899	85364	nec
flamsteed			10	Sex			48734	3926	86080	nec
flamsteed			11	Sex			48876	3938	86369	nec
flamsteed			13	Sex			49329	3961	87301	nec
flamsteed			14	Sex			49530	3973	87682	nec
flamsteed			17	Sex			49812	3989	88195	nec
flamsteed			18	Sex			49865	3996	88333	nec
flamsteed			19	Sex			50027	4004	88547	nec
flamsteed			24	Sex			50887		90043	nec
flamsteed			25	Sex			50885	4082	90044	nec
flamsteed			26	Sex			51117		90473	nec
flamsteed			33	Sex			52316	4182	92588	nec
flamsteed			35	Sex			52452	4193	92841	nec
flamsteed			36	Sex			52584	4201	93102	nec
flamsteed			37	Sex			52660	4207	93244	nec
flamsteed			41	Sex			52980	4237	93903	nec
flamsteed			1	Sge			94620	7301	180317	nec
flamsteed			2	Sge			95398	7369	182490	nec
flamsteed			9	Sge			97796	7574	188001	nec
flamsteed			11	Sge			98234	7622	189090	nec
flamsteed			13	Sge			98438	7645	189577	nec
flamsteed			14	Sge			98754	7664	190229	nec
flamsteed			15	Sge			98819	7672	190406	nec
flamsteed			18	Sge			99913	7746	192836	nec
flamsteed			1	Sgr			89153	6801	166464	nec
flamsteed			2	Sgr			86352		160042	nec
flamsteed			4	Sgr			88116	6700	163955	nec
flamsteed			6	Sgr			88258	6715	164358	nec
flamsteed			7	Sgr			88380	6724	164584	nec
flamsteed			9	Sgr			88469	6736	164794	nec
flamsteed			14	Sgr			89369	6816	167036	nec
flamsteed			15	Sgr			89439	6822	167264	nec
flamsteed			16	Sgr			89440	6823	167263	nec
flamsteed			18	Sgr			90260	6888	169233	nec
flamsteed			21	Sgr			90289	6896	169420	nec
flamsteed			24	Sgr			91004	6961	171115	nec
flamsteed			26	Sgr			91689	7011	172546	nec
flamsteed			28	Sgr			92111	7046	173460	nec
flamsteed			29	Sgr			92390	7078	174116	nec
flamsteed			33	Sgr			92747	7114	174947	nec
flamsteed			43	Sgr			94820	7304	180540	nec
flamsteed			50	Sgr			95564	7375	182629	nec
flamsteed			51	Sgr			96406	7431	184552	nec
flamsteed			52	Sgr			96465	7440	184707	nec
flamsteed			53	Sgr			96729	7470	185404	nec
flamsteed			54	Sgr			96808	7476	185644	nec
flamsteed			55	Sgr			96950	7489	186005	nec
flamsteed			56	Sgr			97290	7515	186648	nec
flamsteed			57	Sgr			97783	7561	187739	nec
flamsteed			59	Sgr			98162	7604	188603	nec
flamsteed			60	Sgr			98353	7618	189005	nec
flamsteed			61	Sgr			98258	7614	188899	nec
flamsteed			62	Sgr			98688	7650	189763	nec
flamsteed			63	Sgr			98633	7649	189741	nec
flamsteed			70	Sgr			89980	6861	168574	nec
flamsteed			4	Tau			16322	1061	21686	nec
flamsteed			5	Tau			16369	1066	21754	nec
flamsteed			6	Tau			16511	1079	21933	nec
flamsteed			10	Tau			16852	1101	22484	nec
flamsteed			11	Tau			17181	1118	22805	nec
flamsteed			12	Tau			17103	1115	22796	nec
flamsteed			13	Tau			17309	1126	23016	nec
flamsteed			14	Tau			17408	1132	23183	nec
flamsteed			18	Tau			17527	1144	23324	nec
