key	old	new	resolves
synth:synth-03253+6029-B	HIP 15941 B	NSV 01129 B	no
synth:synth-03260-3558-B	Chi-1 For B	χ¹ For B	no
synth:synth-03260-3558-C	Chi-1 For C	χ¹ For C	no
synth:synth-03260-3558-D	Chi-1 For D	χ¹ For D	no
synth:synth-03266+2843-Aa2	HIP 16042 Aa2	UX Ari Aa2	no
synth:synth-03266+2843-Ab	HIP 16042 Ab	UX Ari Ab	no
synth:synth-03272+0944-Aa2	Xi Tau Aa2	ξ Tau Aa2	yes
synth:synth-03272+0944-Ab	Xi Tau Ab	ξ Tau Ab	yes
synth:synth-03272+0944-B	Xi Tau B	ξ Tau B	yes
synth:synth-03282-3551-E	Chi-3 For E	χ³ For E	no
synth:synth-03282-3551-H	Chi-3 For H	χ³ For H	no
synth:synth-03294-2406-B	HIP 16247 B	AK For B	no
synth:synth-03294-6256-Bb	Kap Ret Bb	κ Ret Bb	yes
synth:synth-03305+2006-Bb	GJ 3232 Bb	HIP 16329 Bb	no
synth:synth-03312+1335-B	HIP 16399 B	NSV 01177 B	no
synth:synth-03320+6735-Bb	HIP 16458 Bb	HIP 16459 Bb	no
synth:synth-03335+5846-Bb	HIP 16584 Bb	HIP 16587 Bb	no
synth:synth-03336-1904-Bb	HIP 16594 Bb	HIP 16590 Bb	no
synth:synth-03368+0035-Bb	HIP 16846 Bb	V711 Tau Bb	no
synth:synth-03396+1823-Ab	HIP 17076 Ab	V1082 Tau Ab	no
synth:synth-03396+1823-Bb	HIP 17076 Bb	V1082 Tau Bb	no
synth:synth-03400+6352-C	HIP 17126 C	HIP 17118 C	no
synth:synth-03408+3907-C	HIP 17188 C	HIP 17190 C	no
synth:synth-03418+6239-Ab	HIP 17257 Ab	U Cam Ab	no
synth:synth-03429+4747-Ab	Del Per Ab	δ Per Ab	yes
synth:synth-03437+2339-B	HIP 17401 B	NSV 15745 B	no
synth:synth-03442-6448-Ab	Bet Ret Ab	β Ret Ab	yes
synth:synth-03462-2423-B	HIP 17600 B	S For B	no
synth:synth-03470+4126-Bb	HIP 17666 Bb	V580 Per Bb	no
synth:synth-03470+4126-Cb	HIP 17666 Cb	V580 Per Cb	no
synth:synth-03484+5202-B	HIP 17782 B	NSV 15777 B	no
synth:synth-03489+1143-B	HIP 17826 B	V1243 Tau B	no
synth:synth-03495+5239-D	HIP 17877 D	NSV 01333 D	no
synth:synth-03495+5239-E	HIP 17877 E	NSV 01333 E	no
synth:synth-03501+4458-B	HIP 17932 B	NSV 15796 B	no
synth:synth-03503+2535-B	HIP 17954 B	NSV 01366 B	no
synth:synth-03544-4021-B	HIP 18262 B	153 G. Eri B	no
synth:synth-03545+0510-C	HIP 18264 C	V479 Tau C	no
synth:synth-03560-2949-B	HIP 18398 B	GQ Eri B	no
synth:synth-03560-2949-C	HIP 18398 C	GQ Eri C	no
synth:synth-03566+5042-Ab	43 Per Ab	A Per Ab	yes
synth:synth-03575-0110-B	HIP 18512 B	NSV 15849 B	no
synth:synth-03579+4001-Aa2	Eps Per Aa2	ε Per Aa2	yes
synth:synth-03579+4001-Ab	Eps Per Ab	ε Per Ab	yes
synth:synth-03579+4001-Db	Eps Per Db	ε Per Db	yes
synth:synth-03597+4809-Ab	HIP 18662 Ab	IQ Per Ab	no
synth:synth-04005+1935-B	HD 285281 B	V1293 Tau B	no
synth:synth-04018+1000-Ab	HIP 18805 Ab	26 G. Tau Ab	no
synth:synth-04050+3705-Cb	HD 279333 Cb	HIP 19055 Cb	no
synth:synth-04066+2018-B	HIP 19176 B	V1300 Tau B	no
synth:synth-04078+6220-Eb	HIP 19270 Eb	NSV 01458 Eb	no
synth:synth-04078+6220-Pb	HIP 19272 Pb	NSV 01458 Pb	no
synth:synth-04078+6220-R	HIP 19272 R	NSV 01458 R	no
synth:synth-04101+2407-Db	HIP 19459 Db	HIP 19464 Db	no
synth:synth-04108-4200-B	Del Hor B	δ Hor B	yes
synth:synth-04119+2338-Ab	HIP 19591 Ab	V1136 Tau Ab	no
synth:synth-04142+2813-Aa2	HIP 19762 Aa2	V773 Tau Aa2	no
synth:synth-04142+2813-Ab	HIP 19762 Ab	V773 Tau Ab	no
synth:synth-04142+2813-Ac	HIP 19762 Ac	V773 Tau Ac	no
synth:synth-04149+4825-Ab	Mu Per Ab	μ Per Ab	yes
synth:synth-04163-6057-B	HIP 19917 B	TT Ret B	no
synth:synth-04173+2035-C	Ome-2 Tau C	ω² Tau C	no
synth:synth-04177-6315-B	The Ret B	θ Ret B	yes
synth:synth-04179+5847-B	HIP 20046 B	NSV 01540 B	no
synth:synth-04179-3348-Aa2	Ups-4 Eri Aa2	υ⁴ Eri Aa2	no
synth:synth-04179-3348-Ab	Ups-4 Eri Ab	υ⁴ Eri Ab	no
synth:synth-04179-3348-B	Ups-4 Eri B	υ⁴ Eri B	no
synth:synth-04180+1815-Ab	HIP 20056 Ab	V1232 Tau Ab	no
synth:synth-04191+1731-B	HIP 20146 B	NSV 15949 B	no
synth:synth-04215-2544-B	HIP 20347 B	NSV 01574 B	no
synth:synth-04220+1932-B	HIP 20390 B	T Tau B	no
synth:synth-04220+1932-Ba	HIP 20390 Ba	T Tau Ba	no
synth:synth-04220+1932-Bb	HIP 20390 Bb	T Tau Bb	no
synth:synth-04220+1932-C	HIP 20390 C	T Tau C	no
synth:synth-04220+1932-D	HIP 20390 D	T Tau D	no
synth:synth-04226+2538-Ba2	Chi Tau Ba2	χ Tau Ba2	yes
synth:synth-04226+2538-Bb	Chi Tau Bb	χ Tau Bb	yes
synth:synth-04227+1503-Ab	HIP 20440 Ab	NSV 15961 Ab	no
synth:synth-04239+0928-B	66 Tau B	r Tau B	yes
synth:synth-04242+1445-B	HIP 20553 B	V895 Tau B	no
synth:synth-04244+3419-C	HIP 20570 C	V590 Per C	no
synth:synth-04249-3445-Ab	HIP 20613 Ab	NSV 15987 Ab	no
synth:synth-04257+6340-Bb	HIP 20637 Bb	HIP 20669 Bb	no
synth:synth-04258+1800-B	HIP 20679 B	NSV 15986 B	no
synth:synth-04259+1852-B	HIP 20686 B	V1233 Tau B	no
synth:synth-04263+2128-Ab	HIP 20712 Ab	NSV 15988 Ab	no
synth:synth-04271+2542-B	HIP 20777 B	DF Tau B	no
synth:synth-04287+1552-Bb	The-1 Tau Bb	Chamukuy Bb	no
synth:synth-04287+1552-C	The-1 Tau C	Chamukuy C	no
synth:synth-04293+1733-B	HIP 20935 B	NSV 16025 B	no
synth:synth-04301+1814-Bb	HIP 20990 Bb	UX Tau Bb	no
synth:synth-04306+1612-Ab	HIP 21029 Ab	NSV 01627 Ab	no
synth:synth-04313+2150-B	HD 284496 B	V1202 Tau B	no
synth:synth-04321+0525-Ab	HIP 21152 Ab	58 G. Tau Ab	no
synth:synth-04333+5248-Ab	HIP 21233 Ab	DM Cam Ab	no
synth:synth-04338+1451-Ab	Rho Tau Ab	ρ Tau Ab	yes
synth:synth-04340+1510-B	HIP 21280 B	NSV 16085 B	no
synth:synth-04340-5503-B	Alp Dor B	α Dor B	yes
synth:synth-04357+1010-Ab	88 Tau Ab	d Tau Ab	yes
synth:synth-04357+1010-Bb	88 Tau Bb	d Tau Bb	yes
synth:synth-04368+2708-Ab	HIP 21482 Ab	V833 Tau Ab	no
synth:synth-04375+1509-Ab	HIP 21543 Ab	V998 Tau Ab	no
synth:synth-04375+1509-B	HIP 21543 B	V998 Tau B	no
synth:synth-04376-0228-Cb	51 Eri Cb	c Eri Cb	yes
synth:synth-04380-1302-Bb	HIP 21578 Bb	HIP 21577 Bb	no
synth:synth-04382+7128-Bb	HIP 21598 Bb	HIP 21587 Bb	no
synth:synth-04387+1546-B	HD 285957 B	V1204 Tau B	no
synth:synth-04387+1546-C	HD 285957 C	V1204 Tau C	no
synth:synth-04389-1207-Bb	HIP 21644 Bb	NSV 16134 Bb	no
synth:synth-04395+3408-B	HIP 21697 B	V584 Aur B	no
synth:synth-04406-0912-B	HIP 21765 B	NSV 01691 B	no
synth:synth-04406-4152-B	Alp Cae B	α Cae B	yes
synth:synth-04412-6519-B	HIP 21814 B	NSV 16156 B	no
synth:synth-04412-6519-C	HIP 21814 C	NSV 16156 C	no
synth:synth-04422+2257-Aa2	Tau Tau Aa2	τ Tau Aa2	yes
synth:synth-04422+2257-Ab	Tau Tau Ab	τ Tau Ab	yes
synth:synth-04429+1843-Bb	HIP 21946 Bb	HIP 21923 Bb	no
synth:synth-04445+3953-B	HIP 22050 B	V592 Per B	no
synth:synth-04449+2717-Ab	HD 283782 Ab	V1334 Tau Ab	no
synth:synth-04449+2717-C	HD 283782 C	V1334 Tau C	no
synth:synth-04460-0659-B	HIP 22151 B	NSV 01712 B	no
synth:synth-04469-6036-Ab	HIP 22229 Ab	AL Dor Ab	no
synth:synth-04469-6036-B	HIP 22229 B	AL Dor B	no
synth:synth-04477+4014-B	HIP 22272 B	V593 Per B	no
synth:synth-04478+3643-Ab	HIP 22275 Ab	AW Per Ab	no
synth:synth-04492+2448-Ab	HIP 22394 Ab	V808 Tau Ab	no
synth:synth-04493+2934-B	HIP 22402 B	V473 Tau B	no
synth:synth-04506+1505-B	HIP 22505 B	NSV 01735 B	no
synth:synth-04509-5328-Ab	Iot Pic Ab	ι Pic Ab	yes
synth:synth-04509-5328-Bb	Iot Pic Bb	ι Pic Bb	yes
synth:synth-04511+4458-C	HIP 22539 C	HIP 22540 C	no
synth:synth-04514+1850-Ab	97 Tau Ab	i Tau Ab	yes
synth:synth-04530+1116-Bb	HIP 22708 Bb	HIP 22712 Bb	no
synth:synth-04549+0836-C	HIP 22848 C	V1834 Ori C	no
synth:synth-04549+0836-D	HIP 22848 D	V1834 Ori D	no
synth:synth-04553-1625-B	HIP 22881 B	R Eri B	no
synth:synth-04564-0510-Ab	62 Eri Ab	b Eri Ab	yes
synth:synth-04564-0510-C	62 Eri C	b Eri C	yes
synth:synth-04570+1517-Ab	HD 286179 Ab	V1406 Ori Ab	no
synth:synth-05017+2640-Cb	HIP 23402 Cb	HIP 23395 Cb	no
synth:synth-05066-7734-B	HIP 23776 B	NSV 01860 B	no
synth:synth-05078+3024-C	HIP 23873 C		no
synth:synth-05079+0830-B	14 Ori B	i Ori B	yes
synth:synth-05086-1810-B	HIP 23932 B	NSV 01848 B	no
synth:synth-05098+2802-C	HIP 24020 C	V1156 Tau C	no
synth:synth-05112-0833-Ab	HIP 24156 Ab	ER Ori Ab	no
synth:synth-05112-0833-B	HIP 24156 B	ER Ori B	no
synth:synth-05117+0031-Ab	HIP 24196 Ab	V1085 Ori Ab	no
synth:synth-05117+0031-B	HIP 24196 B	V1085 Ori B	no
synth:synth-05123-1152-Ab	Iot Lep Ab	ι Lep Ab	yes
synth:synth-05133+0252-Ab	Rho Ori Ab	ρ Ori Ab	yes
synth:synth-05153+4710-B	HIP 24488 B	V390 Aur B	no
synth:synth-05164-0139-B	HIP 24580 B	NSV 16274 B	no
synth:synth-05176-0651-Bb	Tau Ori Bb	τ Ori Bb	yes
synth:synth-05193-1831-Ab	HIP 24825 Ab	YZ Lep Ab	no
synth:synth-05202+4105-B	HIP 24902 B	NSV 16284 B	no
synth:synth-05204-0802-B	HIP 24919 B	NSV 01938 B	no
synth:synth-05245-0224-Ab	Eta Ori Ab	η Ori Ab	yes
synth:synth-05247+3723-B	Sig Aur B	σ Aur B	yes
synth:synth-05247+3723-C	Sig Aur C	σ Aur C	yes
synth:synth-05247+3723-D	Sig Aur D	σ Aur D	yes
synth:synth-05248-5219-B	The Pic B	θ Pic B	yes
synth:synth-05255-0033-B	HIP 25365 B	NSV 16306 B	no
synth:synth-05264-4323-Bb	HIP 25434 Bb	HIP 25436 Bb	no
synth:synth-05268+0306-Ab	Psi-2 Ori Ab	ψ² Ori Ab	no
synth:synth-05287-6527-Ab	HIP 25647 Ab	AB Dor Ab	no
synth:synth-05287-6527-Bb	HIP 25647 Bb	AB Dor Bb	no
synth:synth-05291+1152-B	HIP 25689 B	GW Ori B	no
synth:synth-05297-0048-Ab	HIP 25732 Ab	NSV 16319 Ab	no
synth:synth-05308+0557-Ab	32 Ori Ab	A Ori Ab	yes
synth:synth-05308+0557-B	32 Ori B	A Ori B	yes
synth:synth-05308-7055-Bb	HIP 25805 Bb	HIP 25811 Bb	no
synth:synth-05319-7620-B	Gam Men B	γ Men B	yes
synth:synth-05322+1703-Bb	HIP 25950 Bb	NSV 16329 Bb	no
synth:synth-05350-0600-Bb	HIP 26197 Bb	NSV 16390 Bb	no
synth:synth-05350-0600-C	HIP 26199 C	NSV 16390 C	no
synth:synth-05352-0223-B	HIP 26216 B	NSV 16417 B	no
synth:synth-05353-0523-Ab	The-1 Ori Ab	θ¹ Ori Ab	no
synth:synth-05353-0523-Bb	The-1 Ori Bb	θ¹ Ori Bb	no
synth:synth-05353-0523-Bc	The-1 Ori Bc	θ¹ Ori Bc	no
synth:synth-05353-0523-Bd	The-1 Ori Bd	θ¹ Ori Bd	no
synth:synth-05353-0523-Ca2	The-1 Ori Ca2	θ¹ Ori Ca2	no
synth:synth-05353-0523-Cb	The-1 Ori Cb	θ¹ Ori Cb	no
synth:synth-05353-0523-Dc	The-1 Ori Dc	θ¹ Ori Dc	no
synth:synth-05353-0523-H	The-1 Ori H	θ¹ Ori H	no
synth:synth-05353-0523-I	The-1 Ori I	θ¹ Ori I	no
synth:synth-05353-0523-Pb	The-1 Ori Pb	θ¹ Ori Pb	no
synth:synth-05353-0523-Qb	The-1 Ori Qb	θ¹ Ori Qb	no
synth:synth-05353-0523-Xb	The-1 Ori Xb	θ¹ Ori Xb	no
synth:synth-05353-0523-Yb	The-1 Ori Yb	θ¹ Ori Yb	no
synth:synth-05353-0523-Zb	The-1 Ori Zb	θ¹ Ori Zb	no
synth:synth-05353-0524-Cb	The-1 Ori Cb		no
synth:synth-05353-0524-Hb	The-1 Ori Hb		no
synth:synth-05353-0524-Ib	The-1 Ori Ib		no
synth:synth-05353-0524-K	The-1 Ori K		no
synth:synth-05353-0524-Ob	The-1 Ori Ob		no
synth:synth-05353-0524-Sb	The-1 Ori Sb		no
synth:synth-05353-0524-Tb	The-1 Ori Tb		no
synth:synth-05354-0450-Ab	42 Ori Ab	c Ori Ab	yes
synth:synth-05354-0525-Aa2	The-2 Ori Aa2	θ² Ori Aa2	no
synth:synth-05354-0525-Ab	The-2 Ori Ab	θ² Ori Ab	no
synth:synth-05354-0525-Bb	The-2 Ori Bb	θ² Ori Bb	no
synth:synth-05354-0525-E	The-1 Ori E	θ² Ori E	no
synth:synth-05354-3316-B	HIP 26245 B	NSV 02399 B	no
synth:synth-05355-0516-Aa2	HIP 26258 Aa2	NU Ori Aa2	no
synth:synth-05355-0516-Ab	HIP 26258 Ab	NU Ori Ab	no
synth:synth-05355-0516-B	HIP 26258 B	NU Ori B	no
synth:synth-05365-0643-Ab	HIP 26327 Ab	V380 Ori Ab	no
synth:synth-05365-0643-B	HIP 26327 B	V380 Ori B	no
synth:synth-05369-4758-Bb	HIP 26369 Bb	UY Pic Bb	no
synth:synth-05369-4758-C	HIP 26373 C	UY Pic C	no
synth:synth-05379+0058-Ab	HIP 26476 Ab	NSV 02478 Ab	no
synth:synth-05386-0233-F	HD 294271 F		no
synth:synth-05387-0236-Ab	Sig Ori Ab	σ Ori Ab	yes
synth:synth-05387-0236-B	Sig Ori B	σ Ori B	yes
synth:synth-05387-0236-Cb	Sig Ori Cb	σ Ori Cb	yes
synth:synth-05387-0236-Eb	Sig Ori Eb	σ Ori Eb	yes
synth:synth-05387-0236-Jb	Sig Ori Jb	σ Ori Jb	yes
synth:synth-05399+3005-Ab	HIP 26658 Ab	V617 Aur Ab	no
synth:synth-05403+1521-Bb	HIP 26690 Bb	HIP 26692 Bb	no
synth:synth-05417-0254-B	HIP 26820 B	NSV 16637 B	no
synth:synth-05430+7359-B	HIP 26940 B	NSV 16615 B	no
synth:synth-05431+2522-B	HIP 26947 B	NSV 02588 B	no
synth:synth-05431-3516-B	HIP 26948 B	NSV 16647 B	no
synth:synth-05431-3516-C	HIP 26948 C	NSV 16647 C	no
synth:synth-05436+6633-B	HIP 26989 B	NSV 02563 B	no
synth:synth-05436+6633-D	HIP 26989 D	NSV 02563 D	no
synth:synth-05436+6633-E	HIP 26989 E	NSV 02563 E	no
synth:synth-05447-5955-Cb	HIP 27134 Cb	XZ Pic Cb	no
synth:synth-05473-5104-Ab	Bet Pic Ab	β Pic Ab	yes
synth:synth-05474-1032-Ab	HIP 27341 Ab	V1031 Ori Ab	no
synth:synth-05474-1032-B	HIP 27341 B	V1031 Ori B	no
synth:synth-05524+2042-I	HIP 27746 I	NSV 16713 I	no
synth:synth-05528+2946-D	HIP 27786 D	NSV 02685 D	no
synth:synth-05544+2017-B	Chi-1 Ori B	χ¹ Ori B	no
synth:synth-06010+2734-B	HIP 28500 B	NSV 16751 B	no
synth:synth-06024+0939-Ab	Mu Ori Ab	μ Ori Ab	yes
synth:synth-06024+0939-B	Mu Ori B	μ Ori B	yes
synth:synth-06024+0939-Bb	Mu Ori Bb	μ Ori Bb	yes
synth:synth-06042-0643-Ab	HIP 28744 Ab	V696 Mon Ab	no
synth:synth-06042-0643-B	HIP 28744 B	V696 Mon B	no
synth:synth-06045+5134-B	HIP 28765 B	NSV 02804 B	no
synth:synth-06045+5134-C	HIP 28765 C	NSV 02804 C	no
synth:synth-06048-4828-Ab	HIP 28796 Ab	V575 Pup Ab	no
synth:synth-06048-4828-B	HIP 28796 B	V575 Pup B	no
synth:synth-06066+2620-C	HIP 28945 C	AA Gem C	no
synth:synth-06103+2120-C	HD 252645 C	V2782 Ori C	no
synth:synth-06106-2152-B	HIP 29295 B	NSV 02863 B	no
synth:synth-06138-2352-Bb	HIP 29568 Bb	V352 CMa Bb	no
synth:synth-06171+0957-Ab	75 Ori Ab	l Ori Ab	yes
synth:synth-06171+0957-D	75 Ori D	l Ori D	yes
synth:synth-06171+0957-E	75 Ori E	l Ori E	yes
synth:synth-06173+0506-Ab	HIP 29860 Ab	NSV 02896 Ab	no
synth:synth-06173+0506-Eb	HIP 29860 Eb	NSV 02896 Eb	no
synth:synth-06183+6212-Bb	HIP 29944 Bb	HIP 29947 Bb	no
synth:synth-06198+2207-F	HIP 30075 F	NSV 16826 F	no
synth:synth-06214+0216-B	HIP 30217 B	NSV 02932 B	no
synth:synth-06214-1146-B	HIP 30214 B	FR CMa B	no
synth:synth-06224+2514-B	HD 255818 B	NSV 02937 B	no
synth:synth-06224+2514-C	HD 255818 C	NSV 02937 C	no
synth:synth-06247+5940-B	HIP 30491 B	HD 44271 B	no
synth:synth-06247+5940-Cb	HIP 30491 Cb	HD 44271 Cb	no
synth:synth-06262+1845-Ab	HIP 30630 Ab	OU Gem Ab	no
synth:synth-06290+2013-Aa2	Nu Gem Aa2	ν Gem Aa2	yes
synth:synth-06290+2013-Ab	Nu Gem Ab	ν Gem Ab	yes
synth:synth-06290+2013-Bb	Nu Gem Bb	ν Gem Bb	yes
synth:synth-06298-5014-B	HIP 30953 B	NSV 16887 B	no
synth:synth-06298-5014-C	HIP 30953 C	NSV 16887 C	no
synth:synth-06298-5014-D	HIP 30953 D	NSV 16887 D	no
synth:synth-06306-1309-B	HIP 31024 B	NSV 16882 B	no
synth:synth-06314-1234-B	HIP 31088 B	NSV 16893 B	no
synth:synth-06314-1234-C	HIP 31088 C	NSV 16893 C	no
synth:synth-06319+0457-B	HIP 31130 B	NSV 16898 B	no
synth:synth-06319+0457-E	HIP 31130 E	NSV 16898 E	no
synth:synth-06319+0457-G	HIP 31130 G	NSV 16898 G	no
synth:synth-06319+0457-H	HIP 31130 H	NSV 16898 H	no
synth:synth-06319+0457-I	HIP 31130 I	NSV 16898 I	no
synth:synth-06319+0457-J	HIP 31130 J	NSV 16898 J	no
synth:synth-06319+0457-K	HIP 31130 K	NSV 16898 K	no
synth:synth-06319+0457-M	HIP 31130 M	NSV 16898 M	no
synth:synth-06319+0457-N	HIP 31130 N	NSV 16898 N	no
synth:synth-06319+0457-Q	HIP 31130 Q	NSV 16898 Q	no
synth:synth-06328-1110-Ab	HIP 31205 Ab	HR CMa Ab	no
synth:synth-06328-1110-B	HIP 31205 B	HR CMa B	no
synth:synth-06359-3605-Bb	HIP 31547 Bb	HIP 31509 Bb	no
synth:synth-06367-2237-C	HIP 31593 C	V415 CMa C	no
synth:synth-06374+0608-B	HIP 31646 B	V640 Mon B	no
synth:synth-06374+0608-C	HIP 31646 C	V640 Mon C	no
synth:synth-06380-6132-B	HIP 31711 B	AK Pic B	no
synth:synth-06392-2634-Cb	HIP 31821 Cb	V356 CMa Cb	no
synth:synth-06405-0331-B	HIP 31942 B	NSV 17029 B	no
synth:synth-06410+0954-I	HD 261938 I	15 Mon I	no
synth:synth-06410+0954-J	HD 261938 J	15 Mon J	no
synth:synth-06460-6624-C	HIP 32414 C	NSV 17197 C	no
synth:synth-06460-6624-D	HIP 32414 D	NSV 17197 D	no
synth:synth-06467+0822-B	HIP 32475 B	V839 Mon B	no
synth:synth-06478+0020-B	HIP 32572 B	NSV 17194 B	no
synth:synth-06482+5542-Ab	HIP 32609 Ab	NSV 03202 Ab	no
synth:synth-06482+5542-Bb	HIP 32609 Bb	NSV 03202 Bb	no
synth:synth-06490-1509-B	HIP 32677 B	NSV 17203 B	no
synth:synth-06496-2111-B	HIP 32721 B	NSV 17204 B	no
synth:synth-06496-2111-C	HIP 32721 C	NSV 17204 C	no
synth:synth-06532-0013-D	HD 292557 D		no
synth:synth-06546+1311-D	38 Gem D	e Gem D	yes
synth:synth-06561-1403-Ab	Mu CMa Ab	μ CMa Ab	yes
synth:synth-06573-3530-B	HIP 33451 B	NSV 17255 B	no
synth:synth-06573-4929-B	HIP 33455 B	NSV 17261 B	no
synth:synth-06577-4118-Ab	HIP 33487 Ab	V358 Pup Ab	no
synth:synth-06579-4417-B	HIP 33499 B	NSV 03321 B	no
synth:synth-06583-3525-D	HIP 33543 D	HIP 33544 D	no
synth:synth-06584-1300-B	HIP 33560 B	NSV 03315 B	no
synth:synth-06584-3407-B	HIP 33558 B	t Pup B	no
synth:synth-06592+1843-B	HD 267347 B	NSV 03319 B	no
synth:synth-06593+4219-B	HIP 33643 B	NY Aur B	no
synth:synth-07003-2207-Ab	HIP 33721 Ab	FU CMa Ab	no
synth:synth-07003-2207-C	HIP 33721 C	FU CMa C	no
synth:synth-07003-2207-D	HIP 33721 D	FU CMa D	no
synth:synth-07018-1118-B	HIP 33868 B	GU CMa B	no
synth:synth-07018-1118-C	HIP 33868 C	GU CMa C	no
synth:synth-07040-4337-Cb	HIP 34052 Cb	HIP 34065 Cb	no
synth:synth-07043-1031-B	HIP 34104 B	NSV 03363 B	no
synth:synth-07044-1027-Ab	HIP 34116 Ab	V750 Mon Ab	no
synth:synth-07044-1027-B	HIP 34116 B	V750 Mon B	no
synth:synth-07058-1040-C	HIP 34234 C	V569 Mon C	no
synth:synth-07058-1040-D	HIP 34234 D	V569 Mon D	no
synth:synth-07067-1118-B	HIP 34301 B	FN CMa B	no
synth:synth-07074-2350-B	HIP 34360 B	FV CMa B	no
synth:synth-07074-2350-C	HIP 34360 C	FV CMa C	no
synth:synth-07091-6035-B	HIP 34517 B	NSV 17373 B	no
synth:synth-07097-2514-Ab	HIP 34579 Ab	LZ CMa Ab	no
synth:synth-07111+3015-B	Tau Gem B	τ Gem B	yes
synth:synth-07135-4438-Ab	HIP 34922 Ab	L² Pup Ab	no
synth:synth-07144+2443-B	HIP 34995 B	V356 Gem B	no
synth:synth-07144+2443-D	HIP 34995 D	V356 Gem D	no
synth:synth-07171-1202-B	HIP 35261 B	NSV 17411 B	no
synth:synth-07171-1202-Cb	HIP 35261 Cb	NSV 17411 Cb	no
synth:synth-07171-3706-Ab	Pi Pup Ab	π Pup Ab	yes
synth:synth-07185-5721-Ab	HIP 35374 Ab	NSV 17431 Ab	no
synth:synth-07185-5721-Bb	HIP 35374 Bb	NSV 17431 Bb	no
synth:synth-07185-5721-C	HIP 35374 C	NSV 17431 C	no
synth:synth-07185-5721-D	HIP 35374 D	NSV 17431 D	no
synth:synth-07187-2457-Ab	Tau CMa Ab	τ CMa Ab	yes
synth:synth-07187-2457-E	Tau CMa E	τ CMa E	yes
synth:synth-07230-2546-B	HIP 35793 B	VY CMa B	no
synth:synth-07230-2546-F	HIP 35793 F	VY CMa F	no
synth:synth-07230-2546-G	HIP 35793 G	VY CMa G	no
synth:synth-07230-2546-H	HIP 35793 H	VY CMa H	no
synth:synth-07238+1042-C	HIP 35873 C	HIP 35876 C	no
synth:synth-07247-3149-B	HIP 35957 B	NSV 03584 B	no
synth:synth-07279-1133-B	HIP 36251 B	NSV 03600 B	no
synth:synth-07289+4811-Ab	HIP 36348 Ab	NSV 17478 Ab	no
synth:synth-07289+4811-B	HIP 36348 B	NSV 17478 B	no
synth:synth-07289-3015-B	HIP 36349 B	V372 Pup B	no
synth:synth-07291+3147-B	Rho Gem B	ρ Gem B	yes
synth:synth-07292-4318-Ab	Sig Pup Ab	σ Pup Ab	yes
synth:synth-07292-4318-B	Sig Pup B	σ Pup B	yes
synth:synth-07304+1352-Db	HIP 36497 Db	NSV 17490 Db	no
synth:synth-07304+1352-E	HIP 36485 E	NSV 17490 E	no
synth:synth-07317-3553-Ab	HIP 36608 Ab	PS Pup Ab	no
synth:synth-07343-2328-Ab	HIP 36817 Ab	n Pup Ab	no
synth:synth-07354-2822-Db	HIP 36890 Db	p Pup Db	no
synth:synth-07361-1430-E	HIP 36981 E	V378 Pup E	no
synth:synth-07366-1429-Fb	HD 60998 Fb		no
synth:synth-07366-1429-O	HD 60998 O		no
synth:synth-07366-1429-Q	HD 60998 Q		no
synth:synth-07366-1429-S	HD 60998 S		no
synth:synth-07374-3458-C	HIP 37096 C	f Pup C	no
synth:synth-07380-3208-B	HIP 37145 B	NSV 03669 B	no
synth:synth-07400-0336-C	HIP 37349 C	V869 Mon C	no
synth:synth-07400-0336-Ib	HIP 36985 Ib	V869 Mon Ib	no
synth:synth-07433+2853-Ab	Sig Gem Ab	σ Gem Ab	yes
synth:synth-07456-3410-Ab	HIP 37853 Ab	171 G. Pup Ab	no
synth:synth-07490+2834-C	HIP 38144 C	V514 Gem C	no
synth:synth-07490-2455-B	HIP 38146 B	NSV 17616 B	no
synth:synth-07492-4622-Ab	HIP 38164 Ab	P Pup Ab	no
synth:synth-07522-4035-B	HIP 38414 B	a Pup B	no
synth:synth-07523-2626-C	HIP 38430 C	V402 Pup C	no
synth:synth-07528-0526-B	HIP 38474 B	NSV 03777 B	no
synth:synth-07534-5239-B	HIP 38526 B	NSV 03803 B	no
synth:synth-07541-1820-B	HIP 38591 B	NSV 17654 B	no
synth:synth-07545+2610-Ab	HIP 38620 Ab	NSV 17648 Ab	no
synth:synth-07545+2610-B	HIP 38620 B	NSV 17648 B	no
synth:synth-07591-0420-B	HIP 39017 B	V769 Mon B	no
synth:synth-07598-4718-B	HIP 39084 B	V410 Pup B	no
synth:synth-08017-0836-B	HIP 39264 B	V635 Mon B	no
synth:synth-08025-5502-D	HIP 39328 D	HIP 39333 D	no
synth:synth-08044+1217-B	HIP 39495 B	NSV 03886 B	no
synth:synth-08044+1217-E	HIP 39495 E	NSV 03886 E	no
synth:synth-08044+1217-F	HIP 39495 F	NSV 03886 F	no
synth:synth-08057-3000-D	HIP 39606 D	HIP 39610 D	no
synth:synth-08070-2954-B	HIP 39713 B	NSV 17740 B	no
synth:synth-08090+3249-Ab	HIP 39896 Ab	FP Cnc Ab	no
synth:synth-08090+3249-C	HIP 39896 C	FP Cnc C	no
synth:synth-08095-4720-Aa2	Gam-2 Vel Aa2	γ² Vel Aa2	no
synth:synth-08100+1701-B	HIP 39990 B	NSV 17749 B	no
synth:synth-08100+1701-C	HIP 39990 C	NSV 17749 C	no
